run_id,model,scenario_id,field,gold_value,model_raw,model_eval,verdict,note
369,Gemma 3 12B IT,QI_CLONE_001,quantum_advantage,0.166667,1/4,0.25,MISMATCH,symbolic
370,Gemma 3 27B IT,QI_CLONE_001,optimal_fidelity,0.833333,0.5,0.5,MISMATCH,numeric
370,Gemma 3 27B IT,QI_CLONE_001,classical_fidelity,0.666667,0.5,0.5,MISMATCH,numeric
370,Gemma 3 27B IT,QI_CLONE_001,quantum_advantage,0.166667,0,0.0,MISMATCH,numeric
371,Gemma 4 31B IT,QI_CLONE_001,optimal_fidelity,0.833333,5/6,0.8333333333333334,MATCH,symbolic
371,Gemma 4 31B IT,QI_CLONE_001,classical_fidelity,0.666667,2/3,0.6666666666666666,MATCH,symbolic
371,Gemma 4 31B IT,QI_CLONE_001,quantum_advantage,0.166667,1/6,0.16666666666666666,MATCH,symbolic
372,Granite 4.1 8B,QI_CLONE_001,optimal_fidelity,0.833333,\frac{5}{6} \approx 0.8333,0.8333,MATCH,numeric
372,Granite 4.1 8B,QI_CLONE_001,classical_fidelity,0.666667,\frac{2}{3} \approx 0.6667,0.6667,MATCH,numeric
372,Granite 4.1 8B,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{6} \approx 0.1667,0.1667,MATCH,numeric
373,Granite 4.1 8B,QI_CLONE_001,optimal_fidelity,0.833333,\frac{5}{6} \approx 0.8333,0.8333,MATCH,numeric
373,Granite 4.1 8B,QI_CLONE_001,classical_fidelity,0.666667,\frac{2}{3} \approx 0.6667,0.6667,MATCH,numeric
373,Granite 4.1 8B,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{6} \approx 0.1667,0.1667,MATCH,numeric
374,Granite 4.1 8B,QI_CLONE_001,optimal_fidelity,0.833333,\frac{5}{6},0.8333333333333334,MATCH,symbolic
374,Granite 4.1 8B,QI_CLONE_001,classical_fidelity,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
374,Granite 4.1 8B,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{6},0.16666666666666666,MATCH,symbolic
375,Llama 3.1 8B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,\frac{5}{6},0.8333333333333334,MATCH,symbolic
375,Llama 3.1 8B Instruct,QI_CLONE_001,classical_fidelity,0.666667,\frac{1}{2},0.5,MISMATCH,symbolic
375,Llama 3.1 8B Instruct,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{3},0.3333333333333333,MISMATCH,symbolic
376,Llama 3.1 8B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,\frac{5}{6},0.8333333333333334,MATCH,symbolic
376,Llama 3.1 8B Instruct,QI_CLONE_001,classical_fidelity,0.666667,\frac{1}{2},0.5,MISMATCH,symbolic
376,Llama 3.1 8B Instruct,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{3},0.3333333333333333,MISMATCH,symbolic
377,Llama 3.1 8B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,\frac{5}{6},0.8333333333333334,MATCH,symbolic
377,Llama 3.1 8B Instruct,QI_CLONE_001,classical_fidelity,0.666667,\frac{3}{4},0.75,MISMATCH,symbolic
377,Llama 3.1 8B Instruct,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{12},0.08333333333333333,MISMATCH,symbolic
378,Ministral 3 8B,QI_CLONE_001,optimal_fidelity,0.833333,"\frac{2}{3},",,REVIEW,evalf-fail:AttributeError
378,Ministral 3 8B,QI_CLONE_001,classical_fidelity,0.666667,"\frac{1}{2},",,REVIEW,evalf-fail:AttributeError
378,Ministral 3 8B,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{6}.,,REVIEW,parse-fail:SyntaxError
381,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,\frac{3}{4},0.75,MISMATCH,symbolic
381,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
381,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{12},0.08333333333333333,MISMATCH,symbolic
382,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,\frac{5}{6},0.8333333333333334,MATCH,symbolic
382,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
382,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{6},0.16666666666666666,MATCH,symbolic
383,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,\frac{5}{9},0.5555555555555556,MISMATCH,symbolic
383,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
383,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,\frac{1}{9},0.1111111111111111,MISMATCH,symbolic
384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,0.8,0.8,MISMATCH,numeric
384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,classical_fidelity,0.666667,0.75,0.75,MISMATCH,numeric
384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,quantum_advantage,0.166667,0.05,0.05,MISMATCH,numeric
385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,optimal_fidelity,0.833333,0.8333333333,0.8333333333,MATCH,numeric
385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,classical_fidelity,0.666667,0.6666666667,0.6666666667,MATCH,numeric
385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,quantum_advantage,0.166667,0.1666666667,0.1666666667,MATCH,numeric
387,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,symbolic
387,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,1.2925,1.2925,MISMATCH,numeric
387,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,\frac{5}{9},0.5555555555555556,MISMATCH,symbolic
388,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,symbolic
388,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.311,0.311,MISMATCH,numeric
388,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,\frac{3}{2},1.5,MISMATCH,symbolic
389,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,symbolic
389,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.311,0.311,MISMATCH,numeric
389,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,1.25,1.25,MISMATCH,numeric
390,Gemma 3 27B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{1}{2} + \frac{1}{2\sqrt{2}} \approx 0.8536,0.8536,MATCH,numeric
390,Gemma 3 27B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.5884,0.5884,MISMATCH,numeric
390,Gemma 3 27B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,0.75,MATCH,numeric
391,Gemma 4 31B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{1}{2} + \frac{1}{2\sqrt{2}},0.8535533905932737,MATCH,symbolic
391,Gemma 4 31B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,-\left(\frac{1}{2} + \frac{1}{2\sqrt{2}}\right) \log_2 \left(\frac{1}{2} + \frac{1}{2\sqrt{2}}\right) - \left(\frac{1}{2} - \frac{1}{2\sqrt{2}}\right) \log_2 \left(\frac{1}{2} - \frac{1}{2\sqrt{2}}\right),,REVIEW,parse-fail:SyntaxError
391,Gemma 4 31B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,0.75,MATCH,numeric
392,Granite 4.1 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,"\frac{1 + \frac{1}{\sqrt{2}}}{2} \approx 0.8536,",0.8536,MATCH,numeric
392,Granite 4.1 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,"\frac{1}{2}\log_{2}\!\left(\frac{1}{1-\frac{1}{2\sqrt{2}}}\right) \approx 0.096,",0.096,MISMATCH,numeric
392,Granite 4.1 8B,QI_HOLEVO_001,avg_state_purity,0.75,\operatorname{Tr}(\bar\rho^{2}) = \frac{3}{4} = 0.75.,0.75,MATCH,numeric
393,Granite 4.1 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,1,1.0,MISMATCH,numeric
393,Granite 4.1 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0,0.0,MISMATCH,numeric
393,Granite 4.1 8B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,0.75,MATCH,numeric
394,Granite 4.1 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,"\frac{1 + \frac{1}{\sqrt{2}}}{2} \approx 0.8536,",0.8536,MATCH,numeric
394,Granite 4.1 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,"\log_{2}\!\left(\frac{1 + \frac{1}{\sqrt{2}}}{2}\right) - \frac{1}{2} \approx 0.096 \text{ bits},",0.096,MISMATCH,numeric
394,Granite 4.1 8B,QI_HOLEVO_001,avg_state_purity,0.75,\operatorname{Tr}(\bar\rho^{2}) = \frac{3}{4} = 0.75.,0.75,MATCH,numeric
396,Llama 3.1 8B Instruct,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{1}{2},0.5,MISMATCH,symbolic
396,Llama 3.1 8B Instruct,QI_HOLEVO_001,holevo_chi_bits,0.600876,\frac{1}{2},0.5,MISMATCH,symbolic
396,Llama 3.1 8B Instruct,QI_HOLEVO_001,avg_state_purity,0.75,\frac{1}{2},0.5,MISMATCH,symbolic
397,Llama 3.1 8B Instruct,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{1 + \sqrt{2}}{2},1.2071067811865475,MISMATCH,symbolic
397,Llama 3.1 8B Instruct,QI_HOLEVO_001,holevo_chi_bits,0.600876,\log_2 \left(\frac{1 + \sqrt{2}}{2}\right),,REVIEW,parse-fail:SyntaxError
397,Llama 3.1 8B Instruct,QI_HOLEVO_001,avg_state_purity,0.75,1,1.0,MISMATCH,numeric
398,Ministral 3 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{2 + \sqrt{3}}{4},0.9330127018922193,MISMATCH,symbolic
398,Ministral 3 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,-\left( \frac{2 + \sqrt{3}}{4} \log_2 \left( \frac{2 + \sqrt{3}}{4} \right) + \frac{2 - \sqrt{3}}{4} \log_2 \left( \frac{2 - \sqrt{3}}{4} \right) \right),,REVIEW,parse-fail:SyntaxError
398,Ministral 3 8B,QI_HOLEVO_001,avg_state_purity,0.75,\frac{7}{8},0.875,MISMATCH,symbolic
399,Ministral 3 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{1}{2} + \frac{\sqrt{2}}{4},0.8535533905932737,MATCH,symbolic
399,Ministral 3 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,-\left( \left( \frac{1}{2} + \frac{\sqrt{2}}{4} \right) \log_2 \left( \frac{1}{2} + \frac{\sqrt{2}}{4} \right) + \left( \frac{1}{2} - \frac{\sqrt{2}}{4} \right) \log_2 \left( \frac{1}{2} - \frac{\sqrt{2}}{4} \right) \right),,REVIEW,parse-fail:SyntaxError
399,Ministral 3 8B,QI_HOLEVO_001,avg_state_purity,0.75,\frac{3}{4},0.75,MATCH,symbolic
400,Ministral 3 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{2 + \sqrt{2}}{4},0.8535533905932737,MATCH,symbolic
400,Ministral 3 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,2 - \frac{\sqrt{2}}{2} \log_2 (2 + \sqrt{2}),,REVIEW,parse-fail:SyntaxError
400,Ministral 3 8B,QI_HOLEVO_001,avg_state_purity,0.75,\frac{3}{4},0.75,MATCH,symbolic
401,Mistral NeMo 12B,QI_HOLEVO_001,eigenvalue_large,0.853553,1,1.0,MISMATCH,numeric
401,Mistral NeMo 12B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0,0.0,MISMATCH,numeric
401,Mistral NeMo 12B,QI_HOLEVO_001,avg_state_purity,0.75,\frac{1}{2},0.5,MISMATCH,symbolic
402,Mistral NeMo 12B,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{1}{2},0.5,MISMATCH,symbolic
402,Mistral NeMo 12B,QI_HOLEVO_001,holevo_chi_bits,0.600876,\frac{3}{4},0.75,MISMATCH,symbolic
402,Mistral NeMo 12B,QI_HOLEVO_001,avg_state_purity,0.75,\frac{3}{4},0.75,MATCH,symbolic
403,Mistral NeMo 12B,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{1}{2},0.5,MISMATCH,symbolic
403,Mistral NeMo 12B,QI_HOLEVO_001,holevo_chi_bits,0.600876,\frac{3}{4},0.75,MISMATCH,symbolic
403,Mistral NeMo 12B,QI_HOLEVO_001,avg_state_purity,0.75,\frac{3}{4},0.75,MATCH,symbolic
404,Mistral Small 3.2 24B Instruct,QI_HOLEVO_001,eigenvalue_large,0.853553,\frac{2 + \sqrt{2}}{4},0.8535533905932737,MATCH,symbolic
404,Mistral Small 3.2 24B Instruct,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.7349,0.7349,MISMATCH,numeric
404,Mistral Small 3.2 24B Instruct,QI_HOLEVO_001,avg_state_purity,0.75,\frac{3}{4},0.75,MATCH,symbolic
407,Gemma 3 12B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
407,Gemma 3 12B IT,QI_TELEPORT_001,classical_limit,0.666667,0.5,0.5,MISMATCH,numeric
407,Gemma 3 12B IT,QI_TELEPORT_001,f_threshold,0.5,0.25,0.25,MISMATCH,numeric
408,Gemma 3 12B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
408,Gemma 3 12B IT,QI_TELEPORT_001,classical_limit,0.666667,0.667,0.667,MATCH,numeric
408,Gemma 3 12B IT,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,MATCH,numeric
409,Gemma 3 12B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
409,Gemma 3 12B IT,QI_TELEPORT_001,classical_limit,0.666667,0.5,0.5,MISMATCH,numeric
409,Gemma 3 12B IT,QI_TELEPORT_001,f_threshold,0.5,0.25,0.25,MISMATCH,numeric
410,Gemma 3 27B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
410,Gemma 3 27B IT,QI_TELEPORT_001,classical_limit,0.666667,0.667,0.667,MATCH,numeric
410,Gemma 3 27B IT,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,MATCH,numeric
411,Gemma 4 31B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.9333,0.9333,MATCH,numeric
411,Gemma 4 31B IT,QI_TELEPORT_001,classical_limit,0.666667,0.6667,0.6667,MATCH,numeric
411,Gemma 4 31B IT,QI_TELEPORT_001,f_threshold,0.5,0.500,0.5,MATCH,numeric
412,Granite 4.1 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,MATCH,numeric
412,Granite 4.1 8B,QI_TELEPORT_001,classical_limit,0.666667,"\frac{2}{3} \approx 0.6667,",0.6667,MATCH,numeric
412,Granite 4.1 8B,QI_TELEPORT_001,f_threshold,0.5,\frac{1}{2} = 0.5.,0.5,MATCH,numeric
413,Granite 4.1 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,MATCH,numeric
413,Granite 4.1 8B,QI_TELEPORT_001,classical_limit,0.666667,"\frac{2}{3} \approx 0.6667,",0.6667,MATCH,numeric
413,Granite 4.1 8B,QI_TELEPORT_001,f_threshold,0.5,\frac{1}{2} = 0.5.,0.5,MATCH,numeric
414,Granite 4.1 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,MATCH,numeric
414,Granite 4.1 8B,QI_TELEPORT_001,classical_limit,0.666667,"\frac{2}{3} \approx 0.6667,",0.6667,MATCH,numeric
414,Granite 4.1 8B,QI_TELEPORT_001,f_threshold,0.5,\frac{1}{2}.,,REVIEW,parse-fail:SyntaxError
415,Llama 3.1 8B Instruct,QI_TELEPORT_001,teleport_fidelity,0.933333,0.9333,0.9333,MATCH,numeric
415,Llama 3.1 8B Instruct,QI_TELEPORT_001,classical_limit,0.666667,0.6667,0.6667,MATCH,numeric
415,Llama 3.1 8B Instruct,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,MATCH,numeric
416,Llama 3.1 8B Instruct,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
416,Llama 3.1 8B Instruct,QI_TELEPORT_001,classical_limit,0.666667,0.667,0.667,MATCH,numeric
416,Llama 3.1 8B Instruct,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,MATCH,numeric
417,Llama 3.1 8B Instruct,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
417,Llama 3.1 8B Instruct,QI_TELEPORT_001,classical_limit,0.666667,0.667,0.667,MATCH,numeric
417,Llama 3.1 8B Instruct,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,MATCH,numeric
418,Ministral 3 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,\frac{2.8}{3},0.9333333333333332,MATCH,symbolic
418,Ministral 3 8B,QI_TELEPORT_001,classical_limit,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
418,Ministral 3 8B,QI_TELEPORT_001,f_threshold,0.5,\frac{1}{2},0.5,MATCH,symbolic
419,Ministral 3 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.9333,0.9333,MATCH,numeric
419,Ministral 3 8B,QI_TELEPORT_001,classical_limit,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
419,Ministral 3 8B,QI_TELEPORT_001,f_threshold,0.5,\frac{1}{2},0.5,MATCH,symbolic
420,Ministral 3 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.9333,0.9333,MATCH,numeric
420,Ministral 3 8B,QI_TELEPORT_001,classical_limit,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
420,Ministral 3 8B,QI_TELEPORT_001,f_threshold,0.5,\frac{1}{2},0.5,MATCH,symbolic
421,Mistral NeMo 12B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
421,Mistral NeMo 12B,QI_TELEPORT_001,classical_limit,0.666667,0.603,0.603,MISMATCH,numeric
421,Mistral NeMo 12B,QI_TELEPORT_001,f_threshold,0.5,0.405,0.405,MISMATCH,numeric
422,Mistral NeMo 12B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
422,Mistral NeMo 12B,QI_TELEPORT_001,classical_limit,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
422,Mistral NeMo 12B,QI_TELEPORT_001,f_threshold,0.5,\frac{1}{2},0.5,MATCH,symbolic
423,Mistral NeMo 12B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933,0.933,MATCH,numeric
423,Mistral NeMo 12B,QI_TELEPORT_001,classical_limit,0.666667,0.5,0.5,MISMATCH,numeric
423,Mistral NeMo 12B,QI_TELEPORT_001,f_threshold,0.5,0.25,0.25,MISMATCH,numeric
424,Mistral Small 3.2 24B Instruct,QI_TELEPORT_001,teleport_fidelity,0.933333,0.9333,0.9333,MATCH,numeric
424,Mistral Small 3.2 24B Instruct,QI_TELEPORT_001,classical_limit,0.666667,0.5,0.5,MISMATCH,numeric
424,Mistral Small 3.2 24B Instruct,QI_TELEPORT_001,f_threshold,0.5,0.25,0.25,MISMATCH,numeric
425,NVIDIA Nemotron 3 Nano 30B-A3B,QI_TELEPORT_001,teleport_fidelity,0.933333,\frac{14}{15},0.9333333333333333,MATCH,symbolic
425,NVIDIA Nemotron 3 Nano 30B-A3B,QI_TELEPORT_001,classical_limit,0.666667,\frac{2}{3},0.6666666666666666,MATCH,symbolic
425,NVIDIA Nemotron 3 Nano 30B-A3B,QI_TELEPORT_001,f_threshold,0.5,\frac{1}{2},0.5,MATCH,symbolic
428,Gemma 3 12B IT,QI_WERNER_001,entanglement_threshold,0.333333,1/3,0.3333333333333333,MATCH,symbolic
428,Gemma 3 12B IT,QI_WERNER_001,chsh_threshold,0.707107,1/\sqrt{2},0.7071067811865476,MATCH,symbolic
428,Gemma 3 12B IT,QI_WERNER_001,concurrence_at_p05,0.25,0.25,0.25,MATCH,numeric
428,Gemma 3 12B IT,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
429,Gemma 3 12B IT,QI_WERNER_001,entanglement_threshold,0.333333,1/3,0.3333333333333333,MATCH,symbolic
429,Gemma 3 12B IT,QI_WERNER_001,chsh_threshold,0.707107,1/\sqrt{2},0.7071067811865476,MATCH,symbolic
429,Gemma 3 12B IT,QI_WERNER_001,concurrence_at_p05,0.25,0.25,0.25,MATCH,numeric
429,Gemma 3 12B IT,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
430,Gemma 3 12B IT,QI_WERNER_001,entanglement_threshold,0.333333,1/3,0.3333333333333333,MATCH,symbolic
430,Gemma 3 12B IT,QI_WERNER_001,chsh_threshold,0.707107,1/\sqrt{2},0.7071067811865476,MATCH,symbolic
430,Gemma 3 12B IT,QI_WERNER_001,concurrence_at_p05,0.25,0.25,0.25,MATCH,numeric
430,Gemma 3 12B IT,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
431,Gemma 3 27B IT,QI_WERNER_001,entanglement_threshold,0.333333,1/3,0.3333333333333333,MATCH,symbolic
431,Gemma 3 27B IT,QI_WERNER_001,chsh_threshold,0.707107,1/\sqrt{2},0.7071067811865476,MATCH,symbolic
431,Gemma 3 27B IT,QI_WERNER_001,concurrence_at_p05,0.25,0.25,0.25,MATCH,numeric
431,Gemma 3 27B IT,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
432,Gemma 4 31B IT,QI_WERNER_001,entanglement_threshold,0.333333,1/3,0.3333333333333333,MATCH,symbolic
432,Gemma 4 31B IT,QI_WERNER_001,chsh_threshold,0.707107,1/\sqrt{2},0.7071067811865476,MATCH,symbolic
432,Gemma 4 31B IT,QI_WERNER_001,concurrence_at_p05,0.25,0.25,0.25,MATCH,numeric
432,Gemma 4 31B IT,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
433,Granite 4.1 8B,QI_WERNER_001,entanglement_threshold,0.333333,\frac{1}{3},0.3333333333333333,MATCH,symbolic
433,Granite 4.1 8B,QI_WERNER_001,chsh_threshold,0.707107,\frac{1}{\sqrt{2}},0.7071067811865476,MATCH,symbolic
433,Granite 4.1 8B,QI_WERNER_001,concurrence_at_p05,0.25,0,0.0,MISMATCH,numeric
433,Granite 4.1 8B,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
434,Granite 4.1 8B,QI_WERNER_001,entanglement_threshold,0.333333,\frac{1}{3},0.3333333333333333,MATCH,symbolic
434,Granite 4.1 8B,QI_WERNER_001,chsh_threshold,0.707107,\frac{1}{\sqrt{2}},0.7071067811865476,MATCH,symbolic
434,Granite 4.1 8B,QI_WERNER_001,concurrence_at_p05,0.25,0,0.0,MISMATCH,numeric
434,Granite 4.1 8B,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
435,Granite 4.1 8B,QI_WERNER_001,entanglement_threshold,0.333333,\frac{1}{3},0.3333333333333333,MATCH,symbolic
435,Granite 4.1 8B,QI_WERNER_001,chsh_threshold,0.707107,\frac{1}{\sqrt{2}},0.7071067811865476,MATCH,symbolic
435,Granite 4.1 8B,QI_WERNER_001,concurrence_at_p05,0.25,0.25,0.25,MATCH,numeric
435,Granite 4.1 8B,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
436,Llama 3.1 8B Instruct,QI_WERNER_001,entanglement_threshold,0.333333,\frac{1}{3},0.3333333333333333,MATCH,symbolic
436,Llama 3.1 8B Instruct,QI_WERNER_001,chsh_threshold,0.707107,\frac{1}{\sqrt{2}},0.7071067811865476,MATCH,symbolic
436,Llama 3.1 8B Instruct,QI_WERNER_001,concurrence_at_p05,0.25,0,0.0,MISMATCH,numeric
436,Llama 3.1 8B Instruct,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
437,Llama 3.1 8B Instruct,QI_WERNER_001,entanglement_threshold,0.333333,\frac{1}{3},0.3333333333333333,MATCH,symbolic
437,Llama 3.1 8B Instruct,QI_WERNER_001,chsh_threshold,0.707107,\frac{1}{\sqrt{2}},0.7071067811865476,MATCH,symbolic
437,Llama 3.1 8B Instruct,QI_WERNER_001,concurrence_at_p05,0.25,0,0.0,MISMATCH,numeric
437,Llama 3.1 8B Instruct,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
438,Llama 3.1 8B Instruct,QI_WERNER_001,entanglement_threshold,0.333333,\frac{1}{3},0.3333333333333333,MATCH,symbolic
438,Llama 3.1 8B Instruct,QI_WERNER_001,chsh_threshold,0.707107,\frac{1}{\sqrt{2}},0.7071067811865476,MATCH,symbolic
438,Llama 3.1 8B Instruct,QI_WERNER_001,concurrence_at_p05,0.25,0,0.0,MISMATCH,numeric
438,Llama 3.1 8B Instruct,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
439,Ministral 3 8B,QI_WERNER_001,entanglement_threshold,0.333333,"\frac{1}{3},",,REVIEW,evalf-fail:AttributeError
439,Ministral 3 8B,QI_WERNER_001,chsh_threshold,0.707107,"\frac{1}{\sqrt{2}},",,REVIEW,evalf-fail:AttributeError
439,Ministral 3 8B,QI_WERNER_001,concurrence_at_p05,0.25,"0.25,",0.25,MATCH,numeric
439,Ministral 3 8B,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2}.,,REVIEW,parse-fail:SyntaxError
440,Ministral 3 8B,QI_WERNER_001,entanglement_threshold,0.333333,\frac{1}{3},0.3333333333333333,MATCH,symbolic
440,Ministral 3 8B,QI_WERNER_001,chsh_threshold,0.707107,\frac{1}{\sqrt{2}},0.7071067811865476,MATCH,symbolic
440,Ministral 3 8B,QI_WERNER_001,concurrence_at_p05,0.25,0.25,0.25,MATCH,numeric
440,Ministral 3 8B,QI_WERNER_001,chsh_S_at_p05,1.414214,\sqrt{2},1.4142135623730951,MATCH,symbolic
441,Ministral 3 8B,QI_WERNER_001,entanglement_threshold,0.333333,"p > \frac{1}{3},",,REVIEW,evalf-fail:AttributeError
441,Ministral 3 8B,QI_WERNER_001,chsh_threshold,0.707107,"p > \frac{1}{\sqrt{2}},",,REVIEW,evalf-fail:AttributeError
441,Ministral 3 8B,QI_WERNER_001,concurrence_at_p05,0.25,"0.25,",0.25,MATCH,numeric
