run_id,model_name,block_status,field_index,field_name,raw_value,value_num,value_status
432,Gemma 4 31B IT,OK,1,chsh_threshold,1/\sqrt{2},,UNSUPPORTED
432,Gemma 4 31B IT,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
432,Gemma 4 31B IT,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
433,Granite 4.1 8B,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
433,Granite 4.1 8B,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
433,Granite 4.1 8B,OK,2,concurrence_at_p05,0,0.0,NUMERIC
433,Granite 4.1 8B,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
434,Granite 4.1 8B,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
434,Granite 4.1 8B,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
434,Granite 4.1 8B,OK,2,concurrence_at_p05,0,0.0,NUMERIC
434,Granite 4.1 8B,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
435,Granite 4.1 8B,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
435,Granite 4.1 8B,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
435,Granite 4.1 8B,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
435,Granite 4.1 8B,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
436,Llama 3.1 8B Instruct,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
436,Llama 3.1 8B Instruct,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
436,Llama 3.1 8B Instruct,OK,2,concurrence_at_p05,0,0.0,NUMERIC
436,Llama 3.1 8B Instruct,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
437,Llama 3.1 8B Instruct,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
437,Llama 3.1 8B Instruct,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
437,Llama 3.1 8B Instruct,OK,2,concurrence_at_p05,0,0.0,NUMERIC
437,Llama 3.1 8B Instruct,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
438,Llama 3.1 8B Instruct,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
438,Llama 3.1 8B Instruct,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
438,Llama 3.1 8B Instruct,OK,2,concurrence_at_p05,0,0.0,NUMERIC
438,Llama 3.1 8B Instruct,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
439,Ministral 3 8B,OK,0,entanglement_threshold,"\frac{1}{3},",,UNSUPPORTED
439,Ministral 3 8B,OK,1,chsh_threshold,"\frac{1}{\sqrt{2}},",,UNSUPPORTED
439,Ministral 3 8B,OK,2,concurrence_at_p05,"0.25,",0.25,NUMERIC
439,Ministral 3 8B,OK,3,chsh_S_at_p05,\sqrt{2}.,,UNSUPPORTED
440,Ministral 3 8B,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
440,Ministral 3 8B,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
440,Ministral 3 8B,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
440,Ministral 3 8B,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
441,Ministral 3 8B,OK,0,entanglement_threshold,"p > \frac{1}{3},",,UNSUPPORTED
441,Ministral 3 8B,OK,1,chsh_threshold,"p > \frac{1}{\sqrt{2}},",,UNSUPPORTED
441,Ministral 3 8B,OK,2,concurrence_at_p05,"0.25,",0.25,NUMERIC
441,Ministral 3 8B,OK,3,chsh_S_at_p05,\sqrt{2}.,,UNSUPPORTED
442,Mistral NeMo 12B,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
442,Mistral NeMo 12B,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
442,Mistral NeMo 12B,OK,2,concurrence_at_p05,0.5,0.5,NUMERIC
442,Mistral NeMo 12B,OK,3,chsh_S_at_p05,2,2.0,NUMERIC
443,Mistral NeMo 12B,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
443,Mistral NeMo 12B,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
443,Mistral NeMo 12B,OK,2,concurrence_at_p05,0,0.0,NUMERIC
443,Mistral NeMo 12B,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
444,Mistral NeMo 12B,OK,0,entanglement_threshold,0,0.0,NUMERIC
444,Mistral NeMo 12B,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
444,Mistral NeMo 12B,OK,2,concurrence_at_p05,0,0.0,NUMERIC
444,Mistral NeMo 12B,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
445,Mistral Small 3.2 24B Instruct,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
445,Mistral Small 3.2 24B Instruct,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
445,Mistral Small 3.2 24B Instruct,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
445,Mistral Small 3.2 24B Instruct,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
446,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,entanglement_threshold,\frac{1}{3},,UNSUPPORTED
446,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,chsh_threshold,\frac{1}{\sqrt{2}},,UNSUPPORTED
446,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
446,NVIDIA Nemotron 3 Nano 30B-A3B,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
449,Gemma 3 12B IT,OK,0,flux_quanta,76.0,76.0,NUMERIC
449,Gemma 3 12B IT,OK,1,total_phase_rad,477.52,477.52,NUMERIC
449,Gemma 3 12B IT,OK,2,fringe_shift,76.0,76.0,NUMERIC
450,Gemma 3 12B IT,OK,0,flux_quanta,76.0,76.0,NUMERIC
450,Gemma 3 12B IT,OK,1,total_phase_rad,477.52,477.52,NUMERIC
450,Gemma 3 12B IT,OK,2,fringe_shift,76.0,76.0,NUMERIC
451,Gemma 3 12B IT,OK,0,flux_quanta,760.5,760.5,NUMERIC
451,Gemma 3 12B IT,OK,1,total_phase_rad,4788.7,4788.7,NUMERIC
451,Gemma 3 12B IT,OK,2,fringe_shift,760.5,760.5,NUMERIC
452,Gemma 3 27B IT,OK,0,flux_quanta,7.600,7.6,NUMERIC
452,Gemma 3 27B IT,OK,1,total_phase_rad,47.75,47.75,NUMERIC
452,Gemma 3 27B IT,OK,2,fringe_shift,7.600,7.6,NUMERIC
453,Gemma 4 31B IT,OK,0,flux_quanta,7.595,7.595,NUMERIC
453,Gemma 4 31B IT,OK,1,total_phase_rad,47.723,47.723,NUMERIC
453,Gemma 4 31B IT,OK,2,fringe_shift,7.595,7.595,NUMERIC
454,Granite 4.1 8B,OK,0,flux_quanta,7.59,7.59,NUMERIC
454,Granite 4.1 8B,OK,1,total_phase_rad,47.7,47.7,NUMERIC
454,Granite 4.1 8B,OK,2,fringe_shift,7,7.0,NUMERIC
455,Granite 4.1 8B,OK,0,flux_quanta,"7.59,",7.59,NUMERIC
455,Granite 4.1 8B,OK,1,total_phase_rad,"47.7\ \text{rad},",47.7,NUMERIC
455,Granite 4.1 8B,OK,2,fringe_shift,7.,7.0,NUMERIC
456,Granite 4.1 8B,OK,0,flux_quanta,"7.59,",7.59,NUMERIC
456,Granite 4.1 8B,OK,1,total_phase_rad,"47.7,",47.7,NUMERIC
456,Granite 4.1 8B,OK,2,fringe_shift,7.,7.0,NUMERIC
457,Llama 3.1 8B Instruct,OK,0,flux_quanta,7.600,7.6,NUMERIC
457,Llama 3.1 8B Instruct,OK,1,total_phase_rad,96.000\pi,,UNSUPPORTED
457,Llama 3.1 8B Instruct,OK,2,fringe_shift,48,48.0,NUMERIC
458,Llama 3.1 8B Instruct,OK,0,flux_quanta,760,760.0,NUMERIC
458,Llama 3.1 8B Instruct,OK,1,total_phase_rad,477.4,477.4,NUMERIC
458,Llama 3.1 8B Instruct,OK,2,fringe_shift,760,760.0,NUMERIC
459,Llama 3.1 8B Instruct,OK,0,flux_quanta,7.59,7.59,NUMERIC
459,Llama 3.1 8B Instruct,OK,1,total_phase_rad,47.74,47.74,NUMERIC
459,Llama 3.1 8B Instruct,OK,2,fringe_shift,7.62,7.62,NUMERIC
460,Ministral 3 8B,OK,0,flux_quanta,7.56,7.56,NUMERIC
460,Ministral 3 8B,OK,1,total_phase_rad,15.12\pi,,UNSUPPORTED
460,Ministral 3 8B,OK,2,fringe_shift,7,7.0,NUMERIC
461,Ministral 3 8B,OK,0,flux_quanta,7.60,7.6,NUMERIC
461,Ministral 3 8B,OK,1,total_phase_rad,47.999,47.999,NUMERIC
461,Ministral 3 8B,OK,2,fringe_shift,7.60,7.6,NUMERIC
462,Ministral 3 8B,OK,0,flux_quanta,7.57,7.57,NUMERIC
462,Ministral 3 8B,OK,1,total_phase_rad,47.5,47.5,NUMERIC
462,Ministral 3 8B,OK,2,fringe_shift,7.57,7.57,NUMERIC
463,Mistral NeMo 12B,OK,0,flux_quanta,765.739,765.739,NUMERIC
463,Mistral NeMo 12B,OK,1,total_phase_rad,199.999,199.999,NUMERIC
463,Mistral NeMo 12B,OK,2,fringe_shift,31.999,31.999,NUMERIC
464,Mistral NeMo 12B,OK,0,flux_quanta,759.999,759.999,NUMERIC
464,Mistral NeMo 12B,OK,1,total_phase_rad,1519.998 \text{ rad},1519.998,NUMERIC
464,Mistral NeMo 12B,OK,2,fringe_shift,243.000,243.0,NUMERIC
465,Mistral NeMo 12B,OK,0,flux_quanta,760.656,760.656,NUMERIC
465,Mistral NeMo 12B,OK,1,total_phase_rad,1521.312 \text{ rad},1521.312,NUMERIC
465,Mistral NeMo 12B,OK,2,fringe_shift,760,760.0,NUMERIC
466,Mistral Small 3.2 24B Instruct,OK,0,flux_quanta,0.759,0.759,NUMERIC
466,Mistral Small 3.2 24B Instruct,OK,1,total_phase_rad,4.76,4.76,NUMERIC
466,Mistral Small 3.2 24B Instruct,OK,2,fringe_shift,0.759,0.759,NUMERIC
467,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,flux_quanta,7.60,7.6,NUMERIC
467,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,total_phase_rad,47.73,47.73,NUMERIC
467,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,fringe_shift,7.60,7.6,NUMERIC
470,Gemma 3 12B IT,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
470,Gemma 3 12B IT,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
471,Gemma 3 12B IT,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
471,Gemma 3 12B IT,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
472,Gemma 3 12B IT,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
472,Gemma 3 12B IT,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
473,Gemma 3 27B IT,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
473,Gemma 3 27B IT,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
474,Gemma 4 31B IT,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
474,Gemma 4 31B IT,OK,1,berry_phase_rad,\pi/2,,UNSUPPORTED
475,Granite 4.1 8B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
475,Granite 4.1 8B,OK,1,berry_phase_rad,\dfrac{\pi}{2},,UNSUPPORTED
476,Granite 4.1 8B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
476,Granite 4.1 8B,OK,1,berry_phase_rad,\dfrac{\pi}{2},,UNSUPPORTED
477,Granite 4.1 8B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
477,Granite 4.1 8B,OK,1,berry_phase_rad,\dfrac{\pi}{2},,UNSUPPORTED
478,Llama 3.1 8B Instruct,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
478,Llama 3.1 8B Instruct,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
479,Llama 3.1 8B Instruct,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
479,Llama 3.1 8B Instruct,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
480,Llama 3.1 8B Instruct,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
480,Llama 3.1 8B Instruct,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
481,Ministral 3 8B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
481,Ministral 3 8B,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
482,Ministral 3 8B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
482,Ministral 3 8B,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
483,Ministral 3 8B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
483,Ministral 3 8B,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
484,Mistral NeMo 12B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
484,Mistral NeMo 12B,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
485,Mistral NeMo 12B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
485,Mistral NeMo 12B,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
486,Mistral NeMo 12B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
486,Mistral NeMo 12B,OK,1,berry_phase_rad,-\frac{\pi}{2},,UNSUPPORTED
487,Mistral Small 3.2 24B Instruct,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
487,Mistral Small 3.2 24B Instruct,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
488,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,solid_angle_sr,\pi,,UNSUPPORTED
488,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,berry_phase_rad,\frac{\pi}{2},,UNSUPPORTED
491,Gemma 3 12B IT,OK,0,energy_unit_ev,23.47,23.47,NUMERIC
491,Gemma 3 12B IT,OK,1,n_lowest,2052,2052.0,NUMERIC
491,Gemma 3 12B IT,OK,2,first_resonance_ev,98908990,98908990.0,NUMERIC
492,Gemma 3 12B IT,OK,0,energy_unit_ev,2.35,2.35,NUMERIC
492,Gemma 3 12B IT,OK,1,n_lowest,3,3.0,NUMERIC
492,Gemma 3 12B IT,OK,2,first_resonance_ev,11.15,11.15,NUMERIC
493,Gemma 3 12B IT,OK,0,energy_unit_ev,2.35,2.35,NUMERIC
493,Gemma 3 12B IT,OK,1,n_lowest,5,5.0,NUMERIC
493,Gemma 3 12B IT,OK,2,first_resonance_ev,48.75,48.75,NUMERIC
494,Gemma 3 27B IT,OK,0,energy_unit_ev,0.700,0.7,NUMERIC
494,Gemma 3 27B IT,OK,1,n_lowest,4,4.0,NUMERIC
494,Gemma 3 27B IT,OK,2,first_resonance_ev,1.2,1.2,NUMERIC
495,Gemma 4 31B IT,OK,0,energy_unit_ev,2.350,2.35,NUMERIC
495,Gemma 4 31B IT,OK,1,n_lowest,3,3.0,NUMERIC
495,Gemma 4 31B IT,OK,2,first_resonance_ev,11.15,11.15,NUMERIC
496,Granite 4.1 8B,OK,0,energy_unit_ev,2.35,2.35,NUMERIC
496,Granite 4.1 8B,OK,1,n_lowest,3,3.0,NUMERIC
496,Granite 4.1 8B,OK,2,first_resonance_ev,11.2,11.2,NUMERIC
497,Granite 4.1 8B,OK,0,energy_unit_ev,2.35,2.35,NUMERIC
497,Granite 4.1 8B,OK,1,n_lowest,3,3.0,NUMERIC
497,Granite 4.1 8B,OK,2,first_resonance_ev,11.2,11.2,NUMERIC
498,Granite 4.1 8B,OK,0,energy_unit_ev,2.35,2.35,NUMERIC
498,Granite 4.1 8B,OK,1,n_lowest,3,3.0,NUMERIC
498,Granite 4.1 8B,OK,2,first_resonance_ev,11.2,11.2,NUMERIC
499,Llama 3.1 8B Instruct,OK,0,energy_unit_ev,6.38,6.38,NUMERIC
499,Llama 3.1 8B Instruct,OK,1,n_lowest,12,12.0,NUMERIC
499,Llama 3.1 8B Instruct,OK,2,first_resonance_ev,4.92,4.92,NUMERIC
501,Llama 3.1 8B Instruct,OK,0,energy_unit_ev,9.75,9.75,NUMERIC
501,Llama 3.1 8B Instruct,OK,1,n_lowest,1121,1121.0,NUMERIC
501,Llama 3.1 8B Instruct,OK,2,first_resonance_ev,11.1,11.1,NUMERIC
502,Ministral 3 8B,OK,0,energy_unit_ev,0.235,0.235,NUMERIC
502,Ministral 3 8B,OK,1,n_lowest,7,7.0,NUMERIC
502,Ministral 3 8B,OK,2,first_resonance_ev,1.515,1.515,NUMERIC
503,Ministral 3 8B,OK,0,energy_unit_ev,2.35,2.35,NUMERIC
503,Ministral 3 8B,OK,1,n_lowest,3,3.0,NUMERIC
503,Ministral 3 8B,OK,2,first_resonance_ev,11.15,11.15,NUMERIC
504,Ministral 3 8B,OK,0,energy_unit_ev,0.235,0.235,NUMERIC
504,Ministral 3 8B,OK,1,n_lowest,7,7.0,NUMERIC
504,Ministral 3 8B,OK,2,first_resonance_ev,1.515,1.515,NUMERIC
505,Mistral NeMo 12B,OK,0,energy_unit_ev,1.23 \times 10^{-3} \text{ eV},0.00123,NUMERIC
505,Mistral NeMo 12B,OK,1,n_lowest,1270,1270.0,NUMERIC
505,Mistral NeMo 12B,OK,2,first_resonance_ev,1.59 \text{ eV},1.59,NUMERIC
506,Mistral NeMo 12B,OK,0,energy_unit_ev,1.23 \times 10^{-4} \text{ eV},0.000123,NUMERIC
506,Mistral NeMo 12B,OK,1,n_lowest,2,2.0,NUMERIC
506,Mistral NeMo 12B,OK,2,first_resonance_ev,\frac{2^2 \pi^2 \hbar^2}{2mL^2} - V_0 \approx 1.23 \times 10^{-4} \text{ eV} - 10.0 \text{ eV} = -9.999877 \text{ eV},-9.999877,NUMERIC
507,Mistral NeMo 12B,OK,0,energy_unit_ev,1.27 \times 10^{-3} \text{ eV},0.00127,NUMERIC
507,Mistral NeMo 12B,OK,1,n_lowest,4,4.0,NUMERIC
507,Mistral NeMo 12B,OK,2,first_resonance_ev,0.02 \text{ eV},0.02,NUMERIC
508,Mistral Small 3.2 24B Instruct,OK,0,energy_unit_ev,236.0,236.0,NUMERIC
508,Mistral Small 3.2 24B Instruct,OK,1,n_lowest,1,1.0,NUMERIC
508,Mistral Small 3.2 24B Instruct,OK,2,first_resonance_ev,226.0,226.0,NUMERIC
509,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,energy_unit_ev,2.351,2.351,NUMERIC
509,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,n_lowest,3,3.0,NUMERIC
509,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,first_resonance_ev,11.158,11.158,NUMERIC
512,Gemma 3 12B IT,OK,0,kappa_per_nm,10.26,10.26,NUMERIC
512,Gemma 3 12B IT,OK,1,kappa_L,10.26,10.26,NUMERIC
512,Gemma 3 12B IT,OK,2,prefactor,2.56,2.56,NUMERIC
512,Gemma 3 12B IT,OK,3,log10_T,-8.04,-8.04,NUMERIC
513,Gemma 3 12B IT,OK,0,kappa_per_nm,10.26,10.26,NUMERIC
513,Gemma 3 12B IT,OK,1,kappa_L,10.26,10.26,NUMERIC
513,Gemma 3 12B IT,OK,2,prefactor,2.56,2.56,NUMERIC
513,Gemma 3 12B IT,OK,3,log10_T,-8.512,-8.512,NUMERIC
515,Gemma 3 27B IT,OK,0,kappa_per_nm,3.243,3.243,NUMERIC
515,Gemma 3 27B IT,OK,1,kappa_L,3.243,3.243,NUMERIC
515,Gemma 3 27B IT,OK,2,prefactor,2.56,2.56,NUMERIC
515,Gemma 3 27B IT,OK,3,log10_T,-2.598,-2.598,NUMERIC
516,Gemma 4 31B IT,OK,0,kappa_per_nm,10.24,10.24,NUMERIC
516,Gemma 4 31B IT,OK,1,kappa_L,10.24,10.24,NUMERIC
516,Gemma 4 31B IT,OK,2,prefactor,2.56,2.56,NUMERIC
516,Gemma 4 31B IT,OK,3,log10_T,-8.485,-8.485,NUMERIC
517,Granite 4.1 8B,OK,0,kappa_per_nm,10.24,10.24,NUMERIC
517,Granite 4.1 8B,OK,1,kappa_L,10.24,10.24,NUMERIC
517,Granite 4.1 8B,OK,2,prefactor,2.56,2.56,NUMERIC
517,Granite 4.1 8B,OK,3,log10_T,-8.50,-8.5,NUMERIC
518,Granite 4.1 8B,OK,0,kappa_per_nm,10.24,10.24,NUMERIC
518,Granite 4.1 8B,OK,1,kappa_L,10.24,10.24,NUMERIC
518,Granite 4.1 8B,OK,2,prefactor,2.56,2.56,NUMERIC
518,Granite 4.1 8B,OK,3,log10_T,-8.50,-8.5,NUMERIC
519,Granite 4.1 8B,OK,0,kappa_per_nm,10.24,10.24,NUMERIC
519,Granite 4.1 8B,OK,1,kappa_L,10.24,10.24,NUMERIC
519,Granite 4.1 8B,OK,2,prefactor,2.56,2.56,NUMERIC
519,Granite 4.1 8B,OK,3,log10_T,-8.50,-8.5,NUMERIC
520,Llama 3.1 8B Instruct,OK,0,kappa_per_nm,1.01,1.01,NUMERIC
520,Llama 3.1 8B Instruct,OK,1,kappa_L,10.1,10.1,NUMERIC
520,Llama 3.1 8B Instruct,OK,2,prefactor,0.016,0.016,NUMERIC
520,Llama 3.1 8B Instruct,OK,3,log10_T,-8.134,-8.134,NUMERIC
521,Llama 3.1 8B Instruct,OK,0,kappa_per_nm,5.14 \times 10^{9},5140000000.0,NUMERIC
521,Llama 3.1 8B Instruct,OK,1,kappa_L,5.14,5.14,NUMERIC
521,Llama 3.1 8B Instruct,OK,2,prefactor,12.80,12.8,NUMERIC
521,Llama 3.1 8B Instruct,OK,3,log10_T,-3.355,-3.355,NUMERIC
522,Llama 3.1 8B Instruct,OK,0,kappa_per_nm,1.018,1.018,NUMERIC
522,Llama 3.1 8B Instruct,OK,1,kappa_L,1.018,1.018,NUMERIC
522,Llama 3.1 8B Instruct,OK,2,prefactor,2.544,2.544,NUMERIC
522,Llama 3.1 8B Instruct,OK,3,log10_T,-0.463,-0.463,NUMERIC
523,Ministral 3 8B,OK,0,kappa_per_nm,32.37,32.37,NUMERIC
523,Ministral 3 8B,OK,1,kappa_L,32.37,32.37,NUMERIC
523,Ministral 3 8B,OK,2,prefactor,2.56,2.56,NUMERIC
523,Ministral 3 8B,OK,3,log10_T,-27.65,-27.65,NUMERIC
524,Ministral 3 8B,OK,0,kappa_per_nm,32.33,32.33,NUMERIC
524,Ministral 3 8B,OK,1,kappa_L,32.33,32.33,NUMERIC
524,Ministral 3 8B,OK,2,prefactor,2.56,2.56,NUMERIC
524,Ministral 3 8B,OK,3,log10_T,-27.63,-27.63,NUMERIC
525,Ministral 3 8B,OK,0,kappa_per_nm,32.38,32.38,NUMERIC
525,Ministral 3 8B,OK,1,kappa_L,32.38,32.38,NUMERIC
525,Ministral 3 8B,OK,2,prefactor,2.56,2.56,NUMERIC
525,Ministral 3 8B,OK,3,log10_T,-27.70,-27.7,NUMERIC
526,Mistral NeMo 12B,OK,0,kappa_per_nm,1.05 \times 10^{10} \text{ nm}^{-1},,UNSUPPORTED
526,Mistral NeMo 12B,OK,1,kappa_L,1.05 \times 10^{10},10500000000.0,NUMERIC
526,Mistral NeMo 12B,OK,2,prefactor,0.512,0.512,NUMERIC
526,Mistral NeMo 12B,OK,3,log10_T,-9.25,-9.25,NUMERIC
527,Mistral NeMo 12B,OK,0,kappa_per_nm,1.05 \times 10^{19} \text{ nm}^{-1},,UNSUPPORTED
527,Mistral NeMo 12B,OK,1,kappa_L,1.05,1.05,NUMERIC
527,Mistral NeMo 12B,OK,2,prefactor,0.016,0.016,NUMERIC
527,Mistral NeMo 12B,OK,3,log10_T,-4.9,-4.9,NUMERIC
528,Mistral NeMo 12B,OK,0,kappa_per_nm,1.05 \times 10^{10} \text{ nm}^{-1},,UNSUPPORTED
528,Mistral NeMo 12B,OK,1,kappa_L,1.05 \times 10^{10},10500000000.0,NUMERIC
528,Mistral NeMo 12B,OK,2,prefactor,0.016,0.016,NUMERIC
528,Mistral NeMo 12B,OK,3,log10_T,-2.05 \times 10^{10},-20500000000.0,NUMERIC
529,Mistral Small 3.2 24B Instruct,OK,0,kappa_per_nm,10.24,10.24,NUMERIC
529,Mistral Small 3.2 24B Instruct,OK,1,kappa_L,10.24,10.24,NUMERIC
529,Mistral Small 3.2 24B Instruct,OK,2,prefactor,2.56,2.56,NUMERIC
529,Mistral Small 3.2 24B Instruct,OK,3,log10_T,-8.499,-8.499,NUMERIC
533,Gemma 3 12B IT,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
533,Gemma 3 12B IT,OK,1,lab_separation_m,100,100.0,NUMERIC
533,Gemma 3 12B IT,OK,2,proper_separation_m,100,100.0,NUMERIC
534,Gemma 3 12B IT,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
534,Gemma 3 12B IT,OK,1,lab_separation_m,100,100.0,NUMERIC
534,Gemma 3 12B IT,OK,2,proper_separation_m,100,100.0,NUMERIC
535,Gemma 3 12B IT,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
535,Gemma 3 12B IT,OK,1,lab_separation_m,100,100.0,NUMERIC
535,Gemma 3 12B IT,OK,2,proper_separation_m,100,100.0,NUMERIC
536,Gemma 3 27B IT,OK,0,gamma_factor,1.6667,1.6667,NUMERIC
536,Gemma 3 27B IT,OK,1,lab_separation_m,60,60.0,NUMERIC
536,Gemma 3 27B IT,OK,2,proper_separation_m,100,100.0,NUMERIC
537,Gemma 4 31B IT,OK,0,gamma_factor,1.66666666667,1.66666666667,NUMERIC
537,Gemma 4 31B IT,OK,1,lab_separation_m,100,100.0,NUMERIC
537,Gemma 4 31B IT,OK,2,proper_separation_m,166.666666667,166.666666667,NUMERIC
538,Granite 4.1 8B,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
538,Granite 4.1 8B,OK,1,lab_separation_m,100,100.0,NUMERIC
538,Granite 4.1 8B,OK,2,proper_separation_m,100,100.0,NUMERIC
539,Granite 4.1 8B,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
539,Granite 4.1 8B,OK,1,lab_separation_m,100,100.0,NUMERIC
539,Granite 4.1 8B,OK,2,proper_separation_m,60,60.0,NUMERIC
540,Granite 4.1 8B,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
540,Granite 4.1 8B,OK,1,lab_separation_m,60,60.0,NUMERIC
540,Granite 4.1 8B,OK,2,proper_separation_m,100,100.0,NUMERIC
541,Llama 3.1 8B Instruct,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
541,Llama 3.1 8B Instruct,OK,1,lab_separation_m,100,100.0,NUMERIC
541,Llama 3.1 8B Instruct,OK,2,proper_separation_m,200,200.0,NUMERIC
542,Llama 3.1 8B Instruct,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
542,Llama 3.1 8B Instruct,OK,1,lab_separation_m,100,100.0,NUMERIC
542,Llama 3.1 8B Instruct,OK,2,proper_separation_m,60,60.0,NUMERIC
543,Llama 3.1 8B Instruct,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
543,Llama 3.1 8B Instruct,OK,1,lab_separation_m,100,100.0,NUMERIC
543,Llama 3.1 8B Instruct,OK,2,proper_separation_m,60,60.0,NUMERIC
