span_id,run_id,span_type,status,method,raw_text,normalized_text
230,8,display_math,REAL,pylatexenc,$$\Delta \theta = 2 \left( \frac{180^\circ}{\sqrt{2}} \right) - 360^\circ = \frac{360^\circ}{\sqrt{2}} - 360^\circ = 360^\circ \left( \frac{1}{\sqrt{2}} - 1 \right)$$,Δθ= 2 ( 180^∘/√(2) ) - 360^∘= 360^∘/√(2) - 360^∘= 360^∘( 1/√(2) - 1 )
231,8,display_math,REAL,pylatexenc,$$\Delta \theta \approx 360^\circ (0.7071 - 1) = 360^\circ (-0.2929) \approx -105.44^\circ$$,Δθ≈360^∘(0.7071 - 1) = 360^∘(-0.2929) ≈-105.44^∘
232,8,inline_math,REAL,pylatexenc,F(r) = -k r^n,F(r) = -k r^n
233,8,inline_math,REAL,pylatexenc,\Phi,Φ
234,8,inline_math,REAL,pylatexenc,\Phi = \frac{\pi}{\sqrt{3+n}},Φ= π/√(3+n)
235,8,inline_math,PROSE,none,"
The apsidal angle ",
236,8,inline_math,REAL,pylatexenc,2\pi,2π
237,8,inline_math,REAL,pylatexenc,2\Phi,2Φ
238,8,inline_math,REAL,pylatexenc,2\pi,2π
239,8,inline_math,REAL,pylatexenc,n = -2,n = -2
240,8,inline_math,REAL,pylatexenc,\Phi = \frac{\pi}{\sqrt{3 + (-2)}} = \frac{\pi}{\sqrt{1}} = \pi \text{ radians},Φ= π/√(3 + (-2)) = π/√(1) = π radians
241,8,inline_math,PROSE,none,"
Converting to degrees: ",
242,8,inline_math,PROSE,none,".
In this case, ",
243,8,inline_math,REAL,pylatexenc,n = +1,n = +1
244,8,inline_math,REAL,pylatexenc,\Phi = \frac{\pi}{\sqrt{3 + 1}} = \frac{\pi}{\sqrt{4}} = \frac{\pi}{2} \text{ radians},Φ= π/√(3 + 1) = π/√(4) = π/2 radians
245,8,inline_math,PROSE,none,"
Converting to degrees: ",
246,8,inline_math,PROSE,none,".
In this case, ",
247,8,inline_math,REAL,pylatexenc,n = -1,n = -1
248,8,inline_math,REAL,pylatexenc,F(r) = -k r^{-1},F(r) = -k r^-1
249,8,inline_math,REAL,pylatexenc,\Phi = \frac{\pi}{\sqrt{3 + (-1)}} = \frac{\pi}{\sqrt{2}} \text{ radians},Φ= π/√(3 + (-1)) = π/√(2) radians
250,8,inline_math,PROSE,none,"
Converting to degrees:
",
251,8,inline_math,REAL,pylatexenc,\Phi = \frac{180^\circ}{\sqrt{2}} \approx \frac{180^\circ}{1.4142} \approx 127.279^\circ,Φ= 180^∘/√(2) ≈180^∘/1.4142 ≈127.279^∘
252,8,inline_math,REAL,pylatexenc,n = -1,n = -1
253,8,inline_math,REAL,pylatexenc,2\Phi,2Φ
254,8,inline_math,REAL,pylatexenc,360^\circ,360^∘
255,8,inline_math,REAL,pylatexenc,n = -1,n = -1
256,8,inline_math,REAL,pylatexenc,2\Phi = \frac{2\pi}{\sqrt{2}} = \pi\sqrt{2},2Φ= 2π/√(2) = π√(2)
257,8,inline_math,REAL,pylatexenc,\sqrt{2},√(2)
258,8,inline_math,REAL,pylatexenc,\Delta \theta = 2\Phi - 360^\circ,Δθ= 2Φ- 360^∘
259,8,inline_math,EMPTY,none,"
",
260,8,inline_math,REAL,pylatexenc,\Delta \theta = 2 \left( \frac{180^\circ}{\sqrt{2}} \right) - 360^\circ = \frac{360^\circ}{\sqrt{2}} - 360^\circ = 360^\circ \left( \frac{1}{\sqrt{2}} - 1 \right),Δθ= 2 ( 180^∘/√(2) ) - 360^∘= 360^∘/√(2) - 360^∘= 360^∘( 1/√(2) - 1 )
261,8,inline_math,EMPTY,none,"
",
262,8,inline_math,REAL,pylatexenc,\Delta \theta \approx 360^\circ (0.7071 - 1) = 360^\circ (-0.2929) \approx -105.44^\circ,Δθ≈360^∘(0.7071 - 1) = 360^∘(-0.2929) ≈-105.44^∘
263,8,inline_math,REAL,pylatexenc,n=-2,n=-2
264,8,inline_math,REAL,pylatexenc,n=1,n=1
265,8,inline_math,REAL,pylatexenc,n=-1,n=-1
266,8,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
267,8,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3+n},Φ= π/√(3+n)
268,8,inline_math,REAL,pylatexenc,n = -3,n = -3
269,8,inline_math,REAL,pylatexenc,\Phi \to \infty,Φ→∞
270,8,inline_math,REAL,pylatexenc,n < -3,n < -3
271,8,inline_math,REAL,pylatexenc,\Phi,Φ
272,8,inline_math,REAL,pylatexenc,\frac{d}{dr} \left( F(r) + \frac{L^2}{mr^3} \right) < 0,d/dr ( F(r) + L^2/mr^3 ) < 0
273,8,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
274,9,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + (-2)}} = \frac{\pi}{\sqrt{1}} = \pi \text{ radians}
\]",Φ= π/√(3 + (-2)) = π/√(1) = π radians
275,9,display_math,REAL,pylatexenc,"\[
\Phi = \pi \text{ rad} \times \frac{180^\circ}{\pi} = 180^\circ
\]",Φ= π rad ×180^∘/π = 180^∘
276,9,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + 1}} = \frac{\pi}{\sqrt{4}} = \frac{\pi}{2} \text{ radians}
\]",Φ= π/√(3 + 1) = π/√(4) = π/2 radians
277,9,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{2} \text{ rad} \times \frac{180^\circ}{\pi} = 90^\circ
\]",Φ= π/2 rad ×180^∘/π = 90^∘
278,9,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + (-1)}} = \frac{\pi}{\sqrt{2}} \text{ radians}
\]",Φ= π/√(3 + (-1)) = π/√(2) radians
279,9,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{2}} \text{ rad} \times \frac{180^\circ}{\pi} = \frac{180^\circ}{\sqrt{2}} \approx 127.28^\circ
\]",Φ= π/√(2) rad ×180^∘/π = 180^∘/√(2) ≈127.28^∘
280,9,display_math,REAL,pylatexenc,"\[
2\Phi - 360^\circ = 2 \times \frac{\pi}{\sqrt{2}} - 360^\circ
\]",2Φ- 360^∘= 2 ×π/√(2) - 360^∘
281,9,display_math,REAL,pylatexenc,"\[
2\Phi = 2 \times \frac{\pi}{\sqrt{2}} = \sqrt{2}\pi \text{ radians}
\]",2Φ= 2 ×π/√(2) = √(2)π radians
282,9,display_math,REAL,pylatexenc,"\[
2\Phi = \sqrt{2}\pi \text{ rad} \times \frac{180^\circ}{\pi} = 180^\circ \sqrt{2} \approx 254.56^\circ
\]",2Φ= √(2)π rad ×180^∘/π = 180^∘√(2) ≈254.56^∘
283,9,display_math,REAL,pylatexenc,"\[
2\Phi - 360^\circ \approx 254.56^\circ - 360^\circ = -105.44^\circ
\]",2Φ- 360^∘≈254.56^∘- 360^∘= -105.44^∘
284,9,display_math,REAL,pylatexenc,"\[
\text{Precession per radial period} \approx 105.44^\circ
\]",Precession per radial period ≈105.44^∘
285,9,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 180 \\
\mathrm{apsidal\_harmonic\_deg} &= 90 \\
\mathrm{apsidal\_n\_minus1\_deg} &\approx 127.28 \\
\mathrm{precession\_per\_period\_deg} &\approx 105.44
\end{aligned}
\]",apsidal_kepler_deg = 180 apsidal_harmonic_deg = 90 apsidal_n_minus1_deg ≈127.28 precession_per_period_deg ≈105.44
286,10,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + (-2)}} = \frac{\pi}{\sqrt{1}} = \pi \text{ radians}
\]",Φ= π/√(3 + (-2)) = π/√(1) = π radians
287,10,display_math,REAL,pylatexenc,"\[
\Phi = \pi \text{ radians} \times \frac{180^\circ}{\pi} = 180^\circ
\]",Φ= π radians ×180^∘/π = 180^∘
288,10,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + 1}} = \frac{\pi}{\sqrt{4}} = \frac{\pi}{2} \text{ radians}
\]",Φ= π/√(3 + 1) = π/√(4) = π/2 radians
289,10,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{2} \text{ radians} \times \frac{180^\circ}{\pi} = 90^\circ
\]",Φ= π/2 radians ×180^∘/π = 90^∘
290,10,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + (-1)}} = \frac{\pi}{\sqrt{2}} \text{ radians}
\]",Φ= π/√(3 + (-1)) = π/√(2) radians
291,10,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{2}} \times \frac{180^\circ}{\pi} = \frac{180^\circ}{\sqrt{2}} \approx 127.28^\circ
\]",Φ= π/√(2) ×180^∘/π = 180^∘/√(2) ≈127.28^∘
292,10,display_math,REAL,pylatexenc,"\[
2\Phi - 360^\circ = 2 \times 127.28^\circ - 360^\circ \approx 254.56^\circ - 360^\circ = -105.44^\circ
\]",2Φ- 360^∘= 2 ×127.28^∘- 360^∘≈254.56^∘- 360^∘= -105.44^∘
293,10,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 180.0 \\
\mathrm{apsidal\_harmonic\_deg} &= 90.0 \\
\mathrm{apsidal\_n\_minus1\_deg} &= 127.28 \\
\mathrm{precession\_per\_period\_deg} &= -105.44
\end{aligned}
\]",apsidal_kepler_deg = 180.0 apsidal_harmonic_deg = 90.0 apsidal_n_minus1_deg = 127.28 precession_per_period_deg = -105.44
294,11,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + (-2)}} = \frac{\pi}{\sqrt{1}} = \pi \text{ radians}
\]",Φ= π/√(3 + (-2)) = π/√(1) = π radians
295,11,display_math,REAL,pylatexenc,"\[
\Phi = \pi \text{ rad} \times \frac{180^\circ}{\pi} = 180^\circ
\]",Φ= π rad ×180^∘/π = 180^∘
296,11,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + 1}} = \frac{\pi}{\sqrt{4}} = \frac{\pi}{2} \text{ radians}
\]",Φ= π/√(3 + 1) = π/√(4) = π/2 radians
297,11,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{2} \text{ rad} \times \frac{180^\circ}{\pi} = 90^\circ
\]",Φ= π/2 rad ×180^∘/π = 90^∘
298,11,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + (-1)}} = \frac{\pi}{\sqrt{2}} \text{ radians}
\]",Φ= π/√(3 + (-1)) = π/√(2) radians
299,11,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{2}} \text{ rad} \times \frac{180^\circ}{\pi} = \frac{180^\circ}{\sqrt{2}} \approx 127.28^\circ
\]",Φ= π/√(2) rad ×180^∘/π = 180^∘/√(2) ≈127.28^∘
300,11,display_math,REAL,pylatexenc,"\[
2\Phi - 360^\circ
\]",2Φ- 360^∘
301,11,display_math,REAL,pylatexenc,"\[
2\Phi \approx 2 \times 127.28^\circ = 254.56^\circ
\]",2Φ≈2 ×127.28^∘= 254.56^∘
302,11,display_math,REAL,pylatexenc,"\[
2\Phi - 360^\circ \approx 254.56^\circ - 360^\circ = -105.44^\circ
\]",2Φ- 360^∘≈254.56^∘- 360^∘= -105.44^∘
303,11,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 180 \\
\mathrm{apsidal\_harmonic\_deg} &= 90 \\
\mathrm{apsidal\_n\_minus1\_deg} &\approx 127.28 \\
\mathrm{precession\_per\_period\_deg} &\approx -105.44
\end{aligned}
\]",apsidal_kepler_deg = 180 apsidal_harmonic_deg = 90 apsidal_n_minus1_deg ≈127.28 precession_per_period_deg ≈-105.44
304,12,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + (-2)}} = \frac{\pi}{\sqrt{1}} = \pi \text{ radians}
\]",Φ= π/√(3 + (-2)) = π/√(1) = π radians
305,12,display_math,REAL,pylatexenc,"\[
\Phi = \pi \text{ rad} \times \frac{180^\circ}{\pi} = 180^\circ
\]",Φ= π rad ×180^∘/π = 180^∘
306,12,display_math,REAL,pylatexenc,"\[
\mathrm{apsidal\_kepler\_deg} = 180^\circ
\]",apsidal_kepler_deg = 180^∘
307,12,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + 1}} = \frac{\pi}{\sqrt{4}} = \frac{\pi}{2} \text{ radians}
\]",Φ= π/√(3 + 1) = π/√(4) = π/2 radians
308,12,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{2} \text{ rad} \times \frac{180^\circ}{\pi} = 90^\circ
\]",Φ= π/2 rad ×180^∘/π = 90^∘
309,12,display_math,REAL,pylatexenc,"\[
\mathrm{apsidal\_harmonic\_deg} = 90^\circ
\]",apsidal_harmonic_deg = 90^∘
310,12,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{3 + (-1)}} = \frac{\pi}{\sqrt{2}} \text{ radians}
\]",Φ= π/√(3 + (-1)) = π/√(2) radians
311,12,display_math,REAL,pylatexenc,"\[
\Phi = \frac{\pi}{\sqrt{2}} \text{ rad} \times \frac{180^\circ}{\pi} = \frac{180^\circ}{\sqrt{2}} \approx 127.28^\circ
\]",Φ= π/√(2) rad ×180^∘/π = 180^∘/√(2) ≈127.28^∘
312,12,display_math,REAL,pylatexenc,"\[
\mathrm{apsidal\_n\_minus1\_deg} \approx 127.28^\circ
\]",apsidal_n_minus1_deg ≈127.28^∘
313,12,display_math,REAL,pylatexenc,"\[
2\Phi - 360^\circ
\]",2Φ- 360^∘
314,12,display_math,REAL,pylatexenc,"\[
2\Phi \approx 2 \times 127.28^\circ = 254.56^\circ
\]",2Φ≈2 ×127.28^∘= 254.56^∘
315,12,display_math,REAL,pylatexenc,"\[
\text{Precession per period} = 254.56^\circ - 360^\circ = -105.44^\circ
\]",Precession per period = 254.56^∘- 360^∘= -105.44^∘
316,12,display_math,REAL,pylatexenc,"\[
\mathrm{precession\_per\_period\_deg} \approx 105.44^\circ
\]",precession_per_period_deg ≈105.44^∘
317,12,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 180 \\
\mathrm{apsidal\_harmonic\_deg} &= 90 \\
\mathrm{apsidal\_n\_minus1\_deg} &\approx 127.28 \\
\mathrm{precession\_per\_period\_deg} &\approx 105.44
\end{aligned}
\]",apsidal_kepler_deg = 180 apsidal_harmonic_deg = 90 apsidal_n_minus1_deg ≈127.28 precession_per_period_deg ≈105.44
318,13,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 180 \\
\mathrm{apsidal\_harmonic\_deg} &= 90 \\
\mathrm{apsidal\_n\_minus1\_deg} &= 101.91 \\
\mathrm{precession\_per\_period\_deg} &= -156.18
\end{aligned}
\]",apsidal_kepler_deg = 180 apsidal_harmonic_deg = 90 apsidal_n_minus1_deg = 101.91 precession_per_period_deg = -156.18
319,13,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 180 \\
\mathrm{apsidal\_harmonic\_deg} &= 90 \\
\mathrm{apsidal\_n\_minus1\_deg} &= 101.91 \\
\mathrm{precession\_per\_period\_deg} &= -156.18
\end{aligned}
\]",apsidal_kepler_deg = 180 apsidal_harmonic_deg = 90 apsidal_n_minus1_deg = 101.91 precession_per_period_deg = -156.18
320,13,inline_math,REAL,pylatexenc,\Phi,Φ
321,13,inline_math,REAL,pylatexenc,n = -2,n = -2
322,13,inline_math,REAL,pylatexenc,n = +1,n = +1
323,13,inline_math,REAL,pylatexenc,n = -2,n = -2
324,13,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3-2} = \pi/\sqrt{1} = \pi,Φ= π/√(3-2) = π/√(1) = π
325,13,inline_math,REAL,pylatexenc,\pi,π
326,13,inline_math,REAL,pylatexenc,180/\pi,180/π
327,13,inline_math,REAL,pylatexenc,\Phi = \pi \cdot 180/\pi = 180,Φ= π·180/π= 180
328,13,inline_math,REAL,pylatexenc,n = +1,n = +1
329,13,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3+1} = \pi/\sqrt{4} = \pi/2,Φ= π/√(3+1) = π/√(4) = π/2
330,13,inline_math,REAL,pylatexenc,\pi/2,π/2
331,13,inline_math,REAL,pylatexenc,180/\pi,180/π
332,13,inline_math,REAL,pylatexenc,\Phi = \pi/2 \cdot 180/\pi = 90,Φ= π/2 ·180/π= 90
333,13,inline_math,REAL,pylatexenc,\Phi,Φ
334,13,inline_math,REAL,pylatexenc,n = -1,n = -1
335,13,inline_math,REAL,pylatexenc,n = -1,n = -1
336,13,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3-1} = \pi/\sqrt{2},Φ= π/√(3-1) = π/√(2)
337,13,inline_math,REAL,pylatexenc,\pi/\sqrt{2},π/√(2)
338,13,inline_math,REAL,pylatexenc,180/\pi,180/π
339,13,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{2} \cdot 180/\pi = 180/\sqrt{2} = 101.91,Φ= π/√(2) ·180/π= 180/√(2) = 101.91
340,13,inline_math,REAL,pylatexenc,n = -1,n = -1
341,13,inline_math,REAL,pylatexenc,2\Phi - 360^\circ,2Φ- 360^∘
342,13,inline_math,REAL,pylatexenc,\Phi = 101.91,Φ= 101.91
343,13,inline_math,REAL,pylatexenc,2\Phi = 203.82,2Φ= 203.82
344,13,inline_math,REAL,pylatexenc,2\Phi - 360^\circ = 203.82 - 360 = -156.18,2Φ- 360^∘= 203.82 - 360 = -156.18
345,13,inline_math,REAL,pylatexenc,F \propto 1/r^2,F ∝1/r^2
346,13,inline_math,REAL,pylatexenc,F \propto r,F ∝r
347,13,inline_math,REAL,pylatexenc,n = -2,n = -2
348,13,inline_math,REAL,pylatexenc,n = +1,n = +1
349,13,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
350,14,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 180 \\
\mathrm{apsidal\_harmonic\_deg} &= 90 \\
\mathrm{apsidal\_n\_minus1\_deg} &= 63.435 \\
\mathrm{precession\_per\_period\_deg} &= -267.9
\end{aligned}
\]",apsidal_kepler_deg = 180 apsidal_harmonic_deg = 90 apsidal_n_minus1_deg = 63.435 precession_per_period_deg = -267.9
351,14,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3+n},Φ= π/√(3+n)
352,14,inline_math,REAL,pylatexenc,n = -2,n = -2
353,14,inline_math,REAL,pylatexenc,n = +1,n = +1
354,14,inline_math,REAL,pylatexenc,n = -2,n = -2
355,14,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3-2} = \pi/\sqrt{1} = \pi,Φ= π/√(3-2) = π/√(1) = π
356,14,inline_math,REAL,pylatexenc,180/\pi,180/π
357,14,inline_math,REAL,pylatexenc,\Phi = 180^\circ,Φ= 180^∘
358,14,inline_math,REAL,pylatexenc,n = +1,n = +1
359,14,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3+1} = \pi/\sqrt{4} = \pi/2,Φ= π/√(3+1) = π/√(4) = π/2
360,14,inline_math,REAL,pylatexenc,180/\pi,180/π
361,14,inline_math,REAL,pylatexenc,\Phi = 90^\circ,Φ= 90^∘
362,14,inline_math,REAL,pylatexenc,\Phi,Φ
363,14,inline_math,REAL,pylatexenc,n = -1,n = -1
364,14,inline_math,REAL,pylatexenc,n = -1,n = -1
365,14,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3-1} = \pi/\sqrt{2},Φ= π/√(3-1) = π/√(2)
366,14,inline_math,REAL,pylatexenc,180/\pi,180/π
367,14,inline_math,REAL,pylatexenc,\Phi = 63.435^\circ,Φ= 63.435^∘
368,14,inline_math,REAL,pylatexenc,n = -1,n = -1
369,14,inline_math,REAL,pylatexenc,2\Phi - 360^\circ,2Φ- 360^∘
370,14,inline_math,REAL,pylatexenc,2\Phi - 360^\circ = 2(63.435^\circ) - 360^\circ = -267.9^\circ,2Φ- 360^∘= 2(63.435^∘) - 360^∘= -267.9^∘
371,14,inline_math,REAL,pylatexenc,n = -2,n = -2
372,14,inline_math,REAL,pylatexenc,n = +1,n = +1
373,14,inline_math,REAL,pylatexenc,n = -2,n = -2
374,14,inline_math,REAL,pylatexenc,n = +1,n = +1
375,14,inline_math,TRIVIAL,none,n,
376,14,inline_math,REAL,pylatexenc,n = -1,n = -1
377,14,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
378,14,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
379,14,inline_math,TRIVIAL,none,n,
380,15,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 360 \\
\mathrm{apsidal\_harmonic\_deg} &= 180 \\
\mathrm{apsidal\_n\_minus1\_deg} &= 157.08 \\
\mathrm{precession\_per\_period\_deg} &= 14.16
\end{aligned}
\]",apsidal_kepler_deg = 360 apsidal_harmonic_deg = 180 apsidal_n_minus1_deg = 157.08 precession_per_period_deg = 14.16
381,15,display_math,REAL,pylatexenc,$$\Phi = \frac{2\pi}{\sqrt{3+n}}$$,Φ= 2π/√(3+n)
382,15,display_math,REAL,pylatexenc,$$\Phi = \frac{2\pi}{\sqrt{3-2}} = \frac{2\pi}{1} = 2\pi \approx 360^\circ$$,Φ= 2π/√(3-2) = 2π/1 = 2π≈360^∘
383,15,display_math,REAL,pylatexenc,$$\Phi = \frac{2\pi}{\sqrt{3+1}} = \frac{2\pi}{2} = \pi \approx 180^\circ$$,Φ= 2π/√(3+1) = 2π/2 = π≈180^∘
384,15,display_math,REAL,pylatexenc,$$\Phi = \frac{2\pi}{\sqrt{3-1}} = \frac{2\pi}{\sqrt{2}} \approx 2.51 \times 2\pi \approx 157.08^\circ$$,Φ= 2π/√(3-1) = 2π/√(2) ≈2.51 ×2π≈157.08^∘
385,15,display_math,REAL,pylatexenc,$$2\Phi - 360^\circ = 2 \times 157.08^\circ - 360^\circ \approx 14.16^\circ$$,2Φ- 360^∘= 2 ×157.08^∘- 360^∘≈14.16^∘
386,15,inline_math,REAL,pylatexenc,\Phi,Φ
387,15,inline_math,TRIVIAL,none,n,
388,15,inline_math,REAL,pylatexenc,\Phi,Φ
389,15,inline_math,REAL,pylatexenc,\Phi,Φ
390,15,inline_math,TRIVIAL,none,T,
391,15,inline_math,TRIVIAL,none,T,
392,15,inline_math,REAL,pylatexenc,\omega,ω
393,15,inline_math,REAL,pylatexenc,T = 2\pi/\omega,T = 2π/ω
394,15,inline_math,REAL,pylatexenc,\omega,ω
395,15,inline_math,TRIVIAL,none,F,
396,15,inline_math,REAL,pylatexenc,\omega^2 = F/mr,ω^2 = F/mr
397,15,inline_math,TRIVIAL,none,m,
398,15,inline_math,TRIVIAL,none,r,
399,15,inline_math,REAL,pylatexenc,\Phi,Φ
400,15,inline_math,REAL,pylatexenc,n = -2,n = -2
401,15,inline_math,REAL,pylatexenc,n = +1,n = +1
402,15,inline_math,REAL,pylatexenc,n = -2,n = -2
403,15,inline_math,REAL,pylatexenc,n = +1,n = +1
404,15,inline_math,REAL,pylatexenc,\Phi,Φ
405,15,inline_math,REAL,pylatexenc,n = -1,n = -1
406,15,inline_math,REAL,pylatexenc,\Phi,Φ
407,15,inline_math,REAL,pylatexenc,n = -1,n = -1
408,15,inline_math,REAL,pylatexenc,n = -1,n = -1
409,15,inline_math,REAL,pylatexenc,\Phi,Φ
410,15,inline_math,REAL,pylatexenc,360^\circ,360^∘
411,15,inline_math,REAL,pylatexenc,\Phi \approx 157.08^\circ,Φ≈157.08^∘
412,15,inline_math,REAL,pylatexenc,360^\circ,360^∘
413,15,inline_math,REAL,pylatexenc,n = -1,n = -1
414,15,inline_math,REAL,pylatexenc,2\Phi - 360^\circ,2Φ- 360^∘
415,15,inline_math,REAL,pylatexenc,F \propto 1/r^2,F ∝1/r^2
416,15,inline_math,REAL,pylatexenc,F \propto r,F ∝r
417,15,inline_math,REAL,pylatexenc,\Phi,Φ
418,15,inline_math,REAL,pylatexenc,360^\circ,360^∘
419,15,inline_math,REAL,pylatexenc,n = -1,n = -1
420,15,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
421,15,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
422,15,inline_math,REAL,pylatexenc,\Phi,Φ
423,15,inline_math,REAL,pylatexenc,360^\circ,360^∘
424,16,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{apsidal\_kepler\_deg} &= 180 \\
\mathrm{apsidal\_harmonic\_deg} &= 90 \\
\mathrm{apsidal\_n\_minus1\_deg} &= 63.435 \\
\mathrm{precession\_per\_period\_deg} &= \mathrm{INVALID}
\end{aligned}
\]",apsidal_kepler_deg = 180 apsidal_harmonic_deg = 90 apsidal_n_minus1_deg = 63.435 precession_per_period_deg = INVALID
425,16,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3+n},Φ= π/√(3+n)
426,16,inline_math,REAL,pylatexenc,n = -2,n = -2
427,16,inline_math,REAL,pylatexenc,n = +1,n = +1
428,16,inline_math,REAL,pylatexenc,n = -2,n = -2
429,16,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3-2} = \pi/\sqrt{1} = \pi,Φ= π/√(3-2) = π/√(1) = π
430,16,inline_math,REAL,pylatexenc,180/\pi,180/π
431,16,inline_math,REAL,pylatexenc,\Phi = 180^\circ,Φ= 180^∘
432,16,inline_math,REAL,pylatexenc,n = +1,n = +1
433,16,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3+1} = \pi/\sqrt{4} = \pi/2,Φ= π/√(3+1) = π/√(4) = π/2
434,16,inline_math,REAL,pylatexenc,180/\pi,180/π
435,16,inline_math,REAL,pylatexenc,\Phi = 90^\circ,Φ= 90^∘
436,16,inline_math,REAL,pylatexenc,\Phi,Φ
437,16,inline_math,REAL,pylatexenc,n = -1,n = -1
438,16,inline_math,REAL,pylatexenc,n = -1,n = -1
439,16,inline_math,REAL,pylatexenc,\Phi = \pi/\sqrt{3-1} = \pi/\sqrt{2},Φ= π/√(3-1) = π/√(2)
440,16,inline_math,REAL,pylatexenc,180/\pi,180/π
441,16,inline_math,REAL,pylatexenc,\Phi = 63.435^\circ,Φ= 63.435^∘
442,16,inline_math,REAL,pylatexenc,n = -1,n = -1
443,16,inline_math,REAL,pylatexenc,2\Phi - 360^\circ,2Φ- 360^∘
444,16,inline_math,REAL,pylatexenc,2\Phi - 360^\circ,2Φ- 360^∘
445,16,inline_math,REAL,pylatexenc,n = -2,n = -2
446,16,inline_math,REAL,pylatexenc,n = +1,n = +1
447,16,inline_math,REAL,pylatexenc,n = -2,n = -2
448,16,inline_math,REAL,pylatexenc,n = +1,n = +1
449,16,inline_math,TRIVIAL,none,n,
450,16,inline_math,REAL,pylatexenc,n = -1,n = -1
451,16,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
452,16,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
453,16,inline_math,REAL,pylatexenc,n = -1,n = -1
454,16,inline_math,REAL,pylatexenc,n \le -3,n ≤-3
455,17,display_math,REAL,pylatexenc,"\[
F(r) = -\frac{dU}{dr} \implies U(r) = -\frac{k}{n+1} r^{n+1} + C,
\]","F(r) = -dU/dr U(r) = -k/n+1 r^n+1 + C,"
456,17,display_math,REAL,pylatexenc,"\[
m \ddot{r} - m r \dot{\theta}^2 = F(r) = -k r^n.
\]",m r̈ - m r θ̇^2 = F(r) = -k r^n.
