row_key,source_run_id,batch,scenario_id,category,model_name,deterministic_grade,deterministic_pass_binary,extraction_status,helper_status,review_status,error_tags,failed_fields,human_label_if_available,human_label_available,bertscore_full_precision,bertscore_full_recall,bertscore_full_f1,bertscore_no_final_precision,bertscore_no_final_recall,bertscore_no_final_f1,bertscore_full_minus_no_final_f1,candidate_full_text_length_chars,candidate_no_final_text_length_chars,reference_text_length_chars,final_block_removed_candidate,final_block_removed_reference,rouge_l_f1,chrf_score,candidate_reference_length_ratio
V2|QI_TELEPORT_001|Mistral Small 3.2 24B Instruct|dfc152eb-9100-4902-bb40-b122e3842d5f,dfc152eb-9100-4902-bb40-b122e3842d5f,V2,QI_TELEPORT_001,Quantum Information Theory,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.5065013766288757,0.8937404751777649,0.6939734816551208,0.9601286053657532,0.9500311017036438,0.955148458480835,-0.2611749768257141,770,596,603,True,False,,,0.988391376451078
V4|QI_HOLEVO_001|Mistral Small 3.2 24B Instruct|e01cab6c-c9b8-4596-9bb8-f2a679b4b0b0,e01cab6c-c9b8-4596-9bb8-f2a679b4b0b0,V4,QI_HOLEVO_001,Quantum Information Theory,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,avg_state_purity:MISMATCH;holevo_chi_bits:MISMATCH,avg_state_purity;holevo_chi_bits,,False,0.568281888961792,0.8542351126670837,0.7081183195114136,0.8484241962432861,0.8927454948425293,0.870711624622345,-0.1625933051109314,971,770,726,True,False,,,1.0606060606060606
V5|SR_FIZEAU_001|Ministral 3 8B|e2270aef-f8ac-4820-aa0b-abab32b30eca,e2270aef-f8ac-4820-aa0b-abab32b30eca,V5,SR_FIZEAU_001,Special Relativity,Ministral 3 8B,PASS,1,OK,OK,CLEAN,,,,False,0.17210668325424194,0.5690703392028809,0.3642060458660126,0.3317854404449463,0.5805925726890564,0.4542115032672882,-0.09000545740127563,1047,912,700,True,False,,,1.302857142857143
V4|SR_TWIN_001|Gemma 3 27B IT|e393f274-ca90-4884-a598-72d0a544a214,e393f274-ca90-4884-a598-72d0a544a214,V4,SR_TWIN_001,Special Relativity,Gemma 3 27B IT,FAIL,0,OK,OK,CLEAN,earth_time_yr:MISMATCH;traveler_time_yr:MISMATCH,earth_time_yr;traveler_time_yr,,False,0.5065883994102478,0.9259042739868164,0.7089493274688721,0.9647315740585327,0.9669083952903748,0.9658753871917725,-0.2569260597229004,1081,866,863,True,False,,,1.0034762456546928
V3|CM_APSIDAL_001|Mistral Small 3.2 24B Instruct|e4082586-1169-4679-b9af-5b1bc02b93ae,e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.38740965723991394,0.8795558214187622,0.6232309341430664,0.9844661951065063,0.9843989610671997,0.9844576716423035,-0.36122673749923706,873,621,622,True,False,,,0.9983922829581994
V4|SR_TWIN_001|Llama 3.1 8B Instruct|e4b0002a-0a46-40ec-9d3e-b250bc767a85,e4b0002a-0a46-40ec-9d3e-b250bc767a85,V4,SR_TWIN_001,Special Relativity,Llama 3.1 8B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.4865085482597351,0.8512871861457825,0.663516104221344,0.9125670194625854,0.8859270811080933,0.8993799090385437,-0.2358638048171997,1061,851,863,True,False,,,0.9860950173812283
V2|GR_ISCO_001|Gemma 4 31B IT|e4d58dfa-4086-43b4-a5bf-1f9bec6c2599,e4d58dfa-4086-43b4-a5bf-1f9bec6c2599,V2,GR_ISCO_001,General Relativity,Gemma 4 31B IT,FAIL,0,OK,OK,CLEAN,f_gw_hz:MISMATCH;f_orbital_hz:MISMATCH,f_gw_hz;f_orbital_hz,,False,0.5133492350578308,0.8459427952766418,0.6752552390098572,0.8978103995323181,0.906337320804596,0.9022299647331238,-0.2269747257232666,906,741,734,True,False,,,1.0095367847411445
V3|GR_GPS_001|Gemma 3 27B IT|e7473180-0785-429d-84d1-b9888a90bff4,e7473180-0785-429d-84d1-b9888a90bff4,V3,GR_GPS_001,General Relativity,Gemma 3 27B IT,FAIL,0,OK,OK,CLEAN,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,,False,0.6470847725868225,0.5804029703140259,0.6141698360443115,0.6077525019645691,0.29539167881011963,0.44793546199798584,0.16623437404632568,976,782,1342,True,False,,,0.5827123695976155
V2|QM_BERRY_001|Llama 3.1 8B Instruct|e85fdb3c-6f96-43c1-ae20-f3af6c23ab26,e85fdb3c-6f96-43c1-ae20-f3af6c23ab26,V2,QM_BERRY_001,Quantum Mechanics,Llama 3.1 8B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.5681396722793579,0.857323169708252,0.7095080614089966,0.9214563965797424,0.899788498878479,0.9107471704483032,-0.20123910903930664,702,567,572,True,False,,,0.9912587412587412
V2|COS_CMB_001|Ministral 3 8B|ea1562a8-ce25-46ef-96c3-4ea66084be94,ea1562a8-ce25-46ef-96c3-4ea66084be94,V2,COS_CMB_001,Cosmology,Ministral 3 8B,PASS,1,OK,OK,CLEAN,,,,False,0.07002320140600204,0.4511312246322632,0.25480917096138,0.298952579498291,0.4710052013397217,0.3845926821231842,-0.1297835111618042,950,763,566,True,False,,,1.3480565371024735
V2|SR_ROCKET_001|Llama 3.1 8B Instruct|ea3655fd-8b19-4f34-972d-8d47bb3d3a2f,ea3655fd-8b19-4f34-972d-8d47bb3d3a2f,V2,SR_ROCKET_001,Special Relativity,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,distance_ly:MISMATCH;final_beta:MISMATCH;lab_time_yr:MISMATCH,distance_ly;final_beta;lab_time_yr,,False,0.4384842813014984,0.6858496069908142,0.5601049661636353,0.7229275107383728,0.7195779085159302,0.7217051982879639,-0.1616002321243286,822,661,714,True,False,,,0.9257703081232493
V5|SR_FIZEAU_001|Llama 3.1 8B Instruct|eaa466a9-7908-417a-95eb-1b0a1e2d218f,eaa466a9-7908-417a-95eb-1b0a1e2d218f,V5,SR_FIZEAU_001,Special Relativity,Llama 3.1 8B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.6147645115852356,0.8800959587097168,0.7447532415390015,0.9442293643951416,0.9115572571754456,0.9279645085334778,-0.18321126699447632,815,684,700,True,False,,,0.9771428571428571
V5|CM_TOP_001|Mistral Small 3.2 24B Instruct|eaf76ad0-3478-4749-b146-8154a4f1230d,eaf76ad0-3478-4749-b146-8154a4f1230d,V5,CM_TOP_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.5451130867004395,0.9374951124191284,0.7349618077278137,0.979127049446106,0.9868113994598389,0.982994556427002,-0.24803274869918823,858,663,661,True,False,,,1.0030257186081695
V2|QFT_G2_001|Llama 3.1 8B Instruct|eaff2b64-dfb3-49b3-9728-2a8a928c5ac7,eaff2b64-dfb3-49b3-9728-2a8a928c5ac7,V2,QFT_G2_001,Quantum Field Theory,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,anomaly_times_1e3:MISMATCH,anomaly_times_1e3,,False,0.17064958810806274,0.5811334252357483,0.36899492144584656,0.17064958810806274,0.5811334252357483,0.36899492144584656,0.0,1133,1133,547,False,False,,,2.0712979890310788
V5|QI_CLONE_001|Llama 3.1 8B Instruct|eb2fd69f-c494-4ba9-be09-ef97522fe77f,eb2fd69f-c494-4ba9-be09-ef97522fe77f,V5,QI_CLONE_001,Quantum Information Theory,Llama 3.1 8B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.4984702169895172,0.7071965336799622,0.6015188694000244,0.9286633133888245,0.7498535513877869,0.838134229183197,-0.2366153597831726,745,574,714,True,False,,,0.803921568627451
V4|CM_KAPITZA_001|Mistral Small 3.2 24B Instruct|ec03508e-f8ed-498f-9a9c-f2bd032d5130,ec03508e-f8ed-498f-9a9c-f2bd032d5130,V4,CM_KAPITZA_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,,False,0.5247286558151245,0.8875464200973511,0.7007976770401001,0.9410781264305115,0.9404760003089905,0.9408732652664185,-0.24007558822631836,612,478,483,True,False,,,0.989648033126294
V5|COS_AGE_001|Llama 3.1 8B Instruct|eda681ea-d13b-404a-a57e-8235c4fdbc8c,eda681ea-d13b-404a-a57e-8235c4fdbc8c,V5,COS_AGE_001,Cosmology,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,hubble_time_gyr:UNPARSEABLE:parse-fail:SympifyError;lcdm_age_gyr:MISMATCH;matter_age_gyr:MISMATCH,hubble_time_gyr;lcdm_age_gyr;matter_age_gyr,,False,0.48599773645401,0.7680261731147766,0.6240541338920593,0.7722648978233337,0.7964988350868225,0.7847071886062622,-0.16065305471420288,865,693,659,True,False,,,1.0515933232169954
V5|STAT_NEGT_001|Gemma 4 31B IT|ee5a81f9-a90c-4382-9a75-63a9874c1bd4,ee5a81f9-a90c-4382-9a75-63a9874c1bd4,V5,STAT_NEGT_001,Statistical Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,CLEAN,,,,False,0.5943446755409241,0.450584352016449,0.5222923159599304,0.545577883720398,0.288435697555542,0.4148646593093872,0.10742765665054321,1019,883,1530,True,False,,,0.5771241830065359
V3|QI_WERNER_001|Gemma 3 27B IT|eeb13605-e28d-4146-a8bb-a2d6b3475052,eeb13605-e28d-4146-a8bb-a2d6b3475052,V3,QI_WERNER_001,Quantum Information Theory,Gemma 3 27B IT,PASS,1,OK,OK,CLEAN,,,,False,0.4121200740337372,0.8577794432640076,0.6266509294509888,0.944166362285614,0.9110521078109741,0.9276798367500305,-0.30102890729904175,944,707,732,True,False,,,0.9658469945355191
V3|STAT_BEC_001|Mistral Small 3.2 24B Instruct|eed5e543-0bf8-4de7-b85b-655c79dfb28c,eed5e543-0bf8-4de7-b85b-655c79dfb28c,V3,STAT_BEC_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,tc_nK;tc_no_zeta_nK,,False,0.6570686101913452,0.7837856411933899,0.7201752662658691,0.6959187388420105,0.7905368208885193,0.7432529926300049,-0.023077726364135742,1046,804,671,True,False,,,1.1982116244411327
V2|QI_TELEPORT_001|Mistral NeMo 12B|ef9cc4a7-79d5-4db1-94dc-31e32778b632,ef9cc4a7-79d5-4db1-94dc-31e32778b632,V2,QI_TELEPORT_001,Quantum Information Theory,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,teleport_fidelity:MISMATCH,teleport_fidelity,,False,0.47730928659439087,0.8116393089294434,0.6400580406188965,0.9419586062431335,0.8695775866508484,0.9056962132453918,-0.26563817262649536,749,576,603,True,False,,,0.9552238805970149
V4|GR_PERI_001|Mistral NeMo 12B|efeb19b9-ea9e-4b95-99d6-6bc144ac375a,efeb19b9-ea9e-4b95-99d6-6bc144ac375a,V4,GR_PERI_001,General Relativity,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,advance_arcsec_century:MISMATCH;advance_arcsec_orbit:MISMATCH,advance_arcsec_century;advance_arcsec_orbit,,False,0.536965548992157,0.8275282382965088,0.6790174245834351,0.8969932198524475,0.8554632663726807,0.876354455947876,-0.19733703136444092,860,667,695,True,False,,,0.9597122302158273
V5|QM_RT_001|Mistral NeMo 12B|f0e190c3-9e26-497d-b03e-d9b4ab60e01d,f0e190c3-9e26-497d-b03e-d9b4ab60e01d,V5,QM_RT_001,Quantum Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,energy_unit_ev:MISMATCH;first_resonance_ev:MISMATCH,energy_unit_ev;first_resonance_ev,,False,0.5949913263320923,0.8744922280311584,0.7317388653755188,0.9290782809257507,0.9095838069915771,0.9194458723068237,-0.18770700693130493,1031,854,867,True,False,,,0.9850057670126874
V5|SR_FIZEAU_001|Granite 4.1 8B|f4735300-fd1d-4083-9bf8-63dcdaae1bf5,f4735300-fd1d-4083-9bf8-63dcdaae1bf5,V5,SR_FIZEAU_001,Special Relativity,Granite 4.1 8B,PASS,1,OK,OK,CLEAN,,,,False,-0.2759401500225067,0.1779176890850067,-0.057818617671728134,-0.2759401500225067,0.1779176890850067,-0.057818617671728134,0.0,1917,1777,700,True,False,,,2.5385714285714287
V5|SR_FIZEAU_001|Gemma 3 27B IT|f4b4ad06-3249-4eb6-b337-68c28d197ee2,f4b4ad06-3249-4eb6-b337-68c28d197ee2,V5,SR_FIZEAU_001,Special Relativity,Gemma 3 27B IT,PASS,1,OK,OK,CLEAN,,,,False,0.6152003407478333,0.9238771200180054,0.7657498121261597,0.9634860157966614,0.9589853286743164,0.9612976908683777,-0.19554787874221802,829,692,700,True,False,,,0.9885714285714285
V4|GR_PERI_001|Mistral Small 3.2 24B Instruct|f517cb34-37e3-40da-9f4b-b4940a78c319,f517cb34-37e3-40da-9f4b-b4940a78c319,V4,GR_PERI_001,General Relativity,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,advance_arcsec_orbit:MISMATCH,advance_arcsec_orbit,,False,0.5426704287528992,0.8491613268852234,0.6922518610954285,0.9067160487174988,0.8796290159225464,0.893314003944397,-0.2010621428489685,859,671,695,True,False,,,0.9654676258992806
V5|STAT_NEGT_001|Mistral NeMo 12B|f6e77e0c-96ad-45a5-85ab-996fd74634d8,f6e77e0c-96ad-45a5-85ab-996fd74634d8,V5,STAT_NEGT_001,Statistical Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,abs_temperature_K:MISMATCH;temperature_K:MISMATCH,abs_temperature_K;temperature_K,,False,0.4877208471298218,0.4014884829521179,0.44516029953956604,0.4555155336856842,0.24608249962329865,0.34977760910987854,0.0953826904296875,1074,914,1530,True,False,,,0.5973856209150327
V2|COS_CMB_001|Gemma 3 12B IT|f7f12cfe-6b34-4c5b-8af3-5337de7fb235,f7f12cfe-6b34-4c5b-8af3-5337de7fb235,V2,COS_CMB_001,Cosmology,Gemma 3 12B IT,PASS,1,OK,OK,CLEAN,,,,False,0.4466003477573395,0.8732142448425293,0.6523487567901611,0.873145580291748,0.9146657586097717,0.8940048217773438,-0.24165606498718262,770,584,566,True,False,,,1.0318021201413428
V4|SR_TWIN_001|Gemma 3 12B IT|f8fc8c1d-de26-445b-afc1-189f7ca41841,f8fc8c1d-de26-445b-afc1-189f7ca41841,V4,SR_TWIN_001,Special Relativity,Gemma 3 12B IT,PASS,1,OK,OK,CLEAN,,,,False,0.4809366464614868,0.8577172160148621,0.6635489463806152,0.88010174036026,0.8857109546661377,0.8830952644348145,-0.21954631805419922,1094,883,863,True,False,,,1.0231749710312863
V3|QI_WERNER_001|Llama 3.1 8B Instruct|f95b1fba-a8d5-4851-a0b3-6a2433ce8fdf,f95b1fba-a8d5-4851-a0b3-6a2433ce8fdf,V3,QI_WERNER_001,Quantum Information Theory,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,concurrence_at_p05:MISMATCH,concurrence_at_p05,,False,0.4065456986427307,0.8165016174316406,0.6045998930931091,0.9117820858955383,0.8634853959083557,0.8877156972885132,-0.28311580419540405,932,700,732,True,False,,,0.9562841530054644
V4|COS_DESITTER_001|Gemma 3 12B IT|f9c05801-ce09-4b39-8f13-c10a55d785b7,f9c05801-ce09-4b39-8f13-c10a55d785b7,V4,COS_DESITTER_001,Cosmology,Gemma 3 12B IT,FAIL,0,OK,OK,CLEAN,efolds_to_gh:MISMATCH;gh_temp_e30_K:MISMATCH;horizon_gpc:MISMATCH,efolds_to_gh;gh_temp_e30_K;horizon_gpc,,False,-0.24844253063201904,0.10036186128854752,-0.07853368669748306,-0.24844253063201904,0.10036186128854752,-0.07853368669748306,0.0,1483,1300,632,True,False,,,2.0569620253164556
V4|GR_PERI_001|Gemma 4 31B IT|f9c2e581-e664-46ba-a070-afbfb0f5f90c,f9c2e581-e664-46ba-a070-afbfb0f5f90c,V4,GR_PERI_001,General Relativity,Gemma 4 31B IT,PASS,1,OK,OK,CLEAN,,,,False,0.12145654112100601,0.48234739899635315,0.29683616757392883,0.2968180775642395,0.4977400600910187,0.3963727355003357,-0.09953656792640686,1096,900,695,True,False,,,1.2949640287769784
V3|SR_BELL_001|Llama 3.1 8B Instruct|fa92b034-0c55-40c7-8d05-fbc188694292,fa92b034-0c55-40c7-8d05-fbc188694292,V3,SR_BELL_001,Special Relativity,Llama 3.1 8B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.5028001070022583,0.8714876770973206,0.6816244721412659,0.9492455124855042,0.9158051013946533,0.9325870275497437,-0.2509625554084778,988,805,822,True,False,,,0.9793187347931873
V5|GR_CHIRP_001|Granite 4.1 8B|faa97c59-e8d6-45c9-9b0f-ead2481fab1a,faa97c59-e8d6-45c9-9b0f-ead2481fab1a,V5,GR_CHIRP_001,General Relativity,Granite 4.1 8B,FAIL,0,OK,OK,CLEAN,chirp_mass_msun:MISMATCH;each_mass_msun:MISMATCH;total_mass_msun:MISMATCH,chirp_mass_msun;each_mass_msun;total_mass_msun,,False,-0.2022828906774521,-0.07105331867933273,-0.13571414351463318,-0.2022828906774521,-0.07105331867933273,-0.13571414351463318,0.0,2691,2519,609,True,False,,,4.136288998357964
V4|STAT_LANDAUER_001|Llama 3.1 8B Instruct|fba33b1e-020a-44db-9c7f-9f60b5d06de4,fba33b1e-020a-44db-9c7f-9f60b5d06de4,V4,STAT_LANDAUER_001,Statistical Mechanics,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,landauer_meV:MISMATCH;landauer_zJ:MISMATCH,landauer_meV;landauer_zJ,,False,0.5631220936775208,0.8455830216407776,0.701306939125061,0.9043087959289551,0.8868361711502075,0.8957289457321167,-0.19442200660705566,877,754,751,True,False,,,1.003994673768309
V4|QFT_UNRUH_001|Mistral NeMo 12B|fbbc26e8-3a8f-4492-b2f3-c0831106c117,fbbc26e8-3a8f-4492-b2f3-c0831106c117,V4,QFT_UNRUH_001,Quantum Field Theory,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,accel_for_1K_e20:MISMATCH;unruh_temp_K:MISMATCH,accel_for_1K_e20;unruh_temp_K,,False,0.4735574424266815,0.7144206166267395,0.5920346975326538,0.7764596343040466,0.7501581311225891,0.763662576675415,-0.17162787914276123,971,825,796,True,False,,,1.0364321608040201
V2|QM_BERRY_001|Ministral 3 8B|fdc95d2c-3de5-4854-8c60-7b922434ac4c,fdc95d2c-3de5-4854-8c60-7b922434ac4c,V2,QM_BERRY_001,Quantum Mechanics,Ministral 3 8B,PASS,1,OK,OK,CLEAN,,,,False,0.56291264295578,0.8526670932769775,0.7045559883117676,0.9376068115234375,0.9045418500900269,0.9211555123329163,-0.21659952402114868,691,560,572,True,False,,,0.9790209790209791
